timestamp_secs,measured_kW
1702171770,4192.84
1702172370,4430.23
1702172970,4612.40
1702173570,4537.14
1702174170,4391.45
1702174770,4171.56
1702175370,4165.10
1702175970,4161.44
1702176570,4373.23
1702177170,4258.34
1702177770,4372.40
1702178370,4434.48
1702178970,4490.61
1702179570,4439.88
1702180170,4499.03
1702180770,4114.01
1702181370,4527.44
1702181970,4819.18
1702182570,4475.16
1702183170,4166.76
1702183770,4494.93
1702184370,4380.40
1702184970,4374.65
1702185570,4375.08
1702186170,4594.77
1702186770,4463.19
1702187370,4754.97
1702187970,4348.70
1702188570,4360.49
1702189170,4441.70
1702189770,4308.59
1702190370,4351.79
1702190970,4200.15
1702191570,4534.44
1702192170,4213.06
1702192770,4033.55
1702193370,4306.94
1702193970,4280.31
1702194570,4346.25
1702195170,4113.50
1702195770,3955.56
1702196370,4221.81
1702196970,4473.61
1702197570,4380.94
1702198170,4423.74
1702198770,4157.98
1702199370,4226.98
1702199970,4286.17
1702200570,4444.94
1702201170,4391.80
1702201770,4348.13
1702202370,4585.44
1702202970,4444.97
1702203570,4547.58
1702204170,4573.49
1702204770,4518.17
1702205370,4492.70
1702205970,4580.72
1702206570,4458.03
1702207170,4655.48
1702207770,4388.20
1702208370,4518.89
1702208970,4388.41
1702209570,4430.10
1702210170,4443.69
1702210770,4575.79
1702211370,4663.81
1702211970,4368.71
1702212570,4470.37
1702213170,4583.33
1702213770,4653.84
1702214370,4395.10
1702214970,4420.17
1702215570,4311.01
1702216170,4578.48
1702216770,4544.72
1702217370,4499.80
1702217970,4504.17
1702218570,4359.83
1702219170,4516.88
1702219770,4409.51
1702220370,4335.19
1702220970,4122.56
1702221570,4268.53
1702222170,4492.34
1702222770,4658.90
1702223370,4273.13
1702223970,4366.64
1702224570,4180.13
1702225170,4199.85
1702225770,4331.22
1702226370,4349.76
1702226970,4285.03
1702227570,4278.69
1702228170,4170.89
1702228770,4093.31
1702229370,4202.97
1702229970,4316.97
1702230570,4455.34
1702231170,4157.72
1702231770,4404.91
1702232370,4024.52
1702232970,4290.22
1702233570,4309.40
1702234170,4345.05
1702234770,4501.20
1702235370,4085.74
1702235970,4305.76
1702236570,4164.54
1702237170,4550.28
1702237770,4043.60
1702238370,4194.65
1702238970,4242.77
1702239570,4348.67
1702240170,4124.81
1702240770,4137.43
1702241370,3826.23
1702241970,4241.01
1702242570,3744.13
1702243170,3927.64
1702243770,4011.44
1702244370,4097.71
1702244970,3864.52
1702245570,3775.06
1702246170,3730.62
1702246770,3621.55
1702247370,3705.62
1702247970,3538.76
1702248570,3533.45
1702249170,3641.73
1702249770,3782.23
1702250370,3946.06
1702250970,3526.57
1702251570,3476.07
1702252170,3578.23
1702252770,3799.43
1702253370,3438.58
1702253970,3508.17
1702254570,3479.18
1702255170,3360.46
1702255770,3309.73
1702256370,3460.08
1702256970,3470.76
1702257570,3372.73
1702258170,3271.89
1702258770,3153.98
1702259370,3314.67
1702259970,3022.88
1702260570,3281.07
1702261170,3282.72
1702261770,3225.52
1702262370,3500.57
1702262970,3427.51
1702263570,3307.26
1702264170,3115.00
1702264770,3114.55
1702265370,3313.43
1702265970,2851.40
1702266570,2870.61
1702267170,3004.65
1702267770,2865.87
1702268370,2948.00
1702268970,3037.80
1702269570,3038.08
1702270170,3013.09
1702270770,3070.70
1702271370,3062.76
1702271970,3120.85
1702272570,3157.83
1702273170,3422.52
1702273770,3125.55
1702274370,2965.17
1702274970,3205.20
1702275570,3186.08
1702276170,3216.10
1702276770,3151.82
1702277370,3331.27
1702277970,3351.51
1702278570,4663.84
1702279170,4535.35
1702279770,3963.60
1702280370,3725.07
1702280970,3580.70
1702281570,3885.45
1702282170,4093.80
1702282770,4235.01
1702283370,4278.33
1702283970,4021.28
1702284570,3947.83
1702285170,4105.45
1702285770,3712.01
1702286370,3935.05
1702286970,3885.69
1702287570,3961.77
1702288170,4050.40
1702288770,4137.58
1702289370,3913.64
1702289970,4034.51
1702290570,3884.08
1702291170,3931.06
1702291770,4071.00
1702292370,3985.07
1702292970,3643.17
1702293570,4098.34
1702294170,3831.97
1702294770,4180.86
1702295370,4042.09
1702295970,3979.78
1702296570,3749.95
1702297170,3677.72
1702297770,3634.29
1702298370,4087.74
1702298970,4019.46
1702299570,3892.61
1702300170,3849.71
1702300770,4176.05
1702301370,4052.25
1702301970,3929.62
1702302570,4679.85
1702303170,3702.70
1702303770,3937.10
1702304370,3787.87
1702304970,4003.39
1702305570,3968.20
1702306170,3830.97
1702306770,3548.19
1702307370,3578.10
1702307970,3619.75
1702308570,3589.31
1702309170,3482.19
1702309770,3422.98
1702310370,3565.33
1702310970,3288.42
1702311570,3164.72
1702312170,3317.99
1702312770,3500.29
1702313370,3695.16
1702313970,3385.14
1702314570,3232.32
1702315170,3221.96
1702315770,4836.25
1702316370,4720.34
1702316970,4092.12
1702317570,3821.14
1702318170,3754.05
1702318770,5048.72
1702319370,4740.69
1702319970,4806.24
1702320570,5019.34
1702321170,4895.87
1702321770,5151.44
1702322370,5053.32
1702322970,4871.12
1702323570,4798.74
1702324170,4832.45
1702324770,4731.52
1702325370,4844.22
1702325970,4905.01
1702326570,4887.02
1702327170,4739.68
1702327770,4753.90
1702328370,4558.88
1702328970,4724.81
1702329570,4799.56
1702330170,4798.20
1702330770,4676.07
1702331370,4913.98
1702331970,4771.35
1702332570,4696.77
1702333170,4723.60
1702333770,4669.87
1702334370,4742.47
1702334970,4594.55
1702335570,4681.82
1702336170,4756.60
1702336770,4714.67
1702337370,4586.68
1702337970,4433.37
1702338570,4803.07
1702339170,4778.29
1702339770,4618.45
1702340370,4442.28
1702340970,4842.53
1702341570,4604.53
1702342170,4638.96
1702342770,4603.61
1702343370,4546.33
1702343970,4743.75
1702344570,4660.05
1702345170,4519.26
1702345770,4650.89
1702346370,4613.04
1702346970,4684.32
1702347570,4414.71
1702348170,4524.11
1702348770,4524.44
1702349370,4564.94
1702349970,4742.15
1702350570,4495.36
1702351170,4535.36
1702351770,4379.84
1702352370,4439.95
1702352970,4527.35
1702353570,4704.64
1702354170,4502.78
1702354770,4636.75
1702355370,4702.08
1702355970,4543.81
1702356570,4291.59
1702357170,4600.35
1702357770,4464.97
1702358370,4326.97
1702358970,4299.43
1702359570,5001.71
1702360170,5181.08
1702360770,4103.35
1702361370,4244.29
1702361970,4313.94
1702362570,4091.56
1702363170,4335.02
1702363770,4406.81
1702364370,4732.08
1702364970,4979.13
1702365570,5029.04
1702366170,4907.02
1702366770,4953.52
1702367370,4775.24
1702367970,4956.81
1702368570,4954.63
1702369170,4551.77
1702369770,4875.27
1702370370,4107.51
1702370970,4177.06
1702371570,4218.79
1702372170,4280.83
1702372770,4111.34
1702373370,4338.71
1702373970,4376.95
1702374570,4049.83
1702375170,4265.31
1702375770,4279.37
1702376370,4280.48
1702376970,4161.24
1702377570,4235.99
1702378170,4260.33
1702378770,4289.06
1702379370,3394.68
1702379970,4262.66
1702380570,4053.38
1702381170,3989.63
1702381770,4335.93
1702382370,4160.44
1702382970,4116.19
1702383570,4116.29
1702384170,4283.92
1702384770,4271.01
1702385370,3952.20
1702385970,4029.11
1702386570,4362.51
1702387170,4024.04
1702387770,4277.27
1702388370,4107.82
1702388970,3953.06
1702389570,4055.51
1702390170,3548.89
1702390770,3786.38
1702391370,4451.33
1702391970,4554.24
1702392570,4606.41
1702393170,4309.45
1702393770,4265.35
1702394370,4403.52
1702394970,4405.27
1702395570,4454.74
1702396170,4085.12
1702396770,4597.88
1702397370,4353.89
1702397970,4523.90
1702398570,4339.63
1702399170,4398.86
1702399770,4460.85
1702400370,4276.96
1702400970,4439.74
1702401570,4436.39
1702402170,4341.55
1702402770,4386.28
1702403370,4267.37
1702403970,4391.61
1702404570,4297.92
1702405170,4377.71
1702405770,4226.12
1702406370,4217.90
1702406970,4382.03
1702407570,4196.78
1702408170,4376.48
1702408770,3674.75
1702409370,3437.86
1702409970,3434.59
1702410570,4274.34
1702411170,4314.11
1702411770,4313.35
1702412370,3619.08
1702412970,4266.33
1702413570,4331.75
1702414170,4743.99
1702414770,4631.66
1702415370,4503.21
1702415970,4440.29
1702416570,4672.95
1702417170,4679.79
1702417770,4428.22
1702418370,4640.98
1702418970,4681.60
1702419570,4326.05
1702420170,4376.54
1702420770,4236.02
1702421370,4241.19
1702421970,4371.75
1702422570,4485.43
1702423170,4704.68
1702423770,4546.16
1702424370,4603.21
1702424970,4631.61
1702425570,4530.05
1702426170,4451.09
1702426770,4663.32
1702427370,4312.56
1702427970,4506.28
1702428570,4296.25
1702429170,4572.76
1702429770,3759.97
1702430370,3790.18
1702430970,2823.99
1702431570,3836.53
1702432170,3829.75
1702432770,3713.40
1702433370,3799.17
1702433970,3817.45
1702434570,3825.07
1702435170,4556.14
1702435770,4430.98
1702436370,3499.24
1702436970,4610.60
1702437570,3702.89
1702438170,4509.92
1702438770,4516.84
1702439370,4759.12
1702439970,4807.71
1702440570,4828.19
1702441170,4793.77
1702441770,4751.00
1702442370,4651.94
1702442970,4746.94
1702443570,4762.72
1702444170,4466.97
1702444770,5047.97
1702445370,4870.10
1702445970,4821.62
1702446570,4829.89
1702447170,5061.13
1702447770,4659.56
1702448370,4850.67
1702448970,4668.65
1702449570,4624.55
1702450170,4571.09
1702450770,4595.39
1702451370,4883.23
1702451970,4886.55
1702452570,4845.58
1702453170,4966.21
1702453770,4894.20
1702454370,4830.36
1702454970,4993.66
1702455570,4932.81
1702456170,5065.60
1702456770,4910.20
1702457370,5115.72
1702457970,4877.96
1702458570,4944.13
1702459170,4868.73
1702459770,5236.27
1702460370,5115.98
1702460970,4965.90
1702461570,5069.08
1702462170,5007.73
1702462770,4884.48
1702463370,5262.54
1702463970,4955.32
1702464570,5001.72
1702465170,5077.70
1702465770,4915.41
1702466370,4832.91
1702466970,4773.62
1702467570,4936.97
1702468170,5015.04
1702468770,5048.96
1702469370,4376.20
1702469970,4736.86
1702470570,5097.94
1702471170,4892.57
1702471770,4036.84
1702472370,4035.52
1702472970,4256.01
1702473570,4092.22
1702474170,4166.02
1702474770,4136.97
1702475370,4272.38
1702475970,4038.41
1702476570,4060.63
1702477170,3971.06
1702477770,3883.96
1702478370,3856.75
1702478970,3864.81
1702479570,5496.49
1702480170,4387.34
1702480770,4736.68
1702481370,4188.15
1702481970,4339.21
1702482570,3926.94
1702483170,4271.99
1702483770,4117.67
1702484370,4145.50
1702484970,4202.01
1702485570,4303.46
1702486170,4449.99
1702486770,4382.13
1702487370,4466.76
1702487970,4519.53
1702488570,4538.03
1702489170,4832.48
1702489770,4566.65
1702490370,4703.30
1702490970,4636.04
1702491570,4483.31
1702492170,4239.29
1702492770,4297.71
1702493370,4389.29
1702493970,4456.98
1702494570,4384.76
1702495170,4382.12
1702495770,4191.83
1702496370,4448.22
1702496970,4389.04
1702497570,4286.72
1702498170,4235.66
1702498770,4278.74
1702499370,4204.18
1702499970,4426.66
1702500570,4378.51
1702501170,4309.29
1702501770,4394.58
1702502370,4421.61
1702502970,4445.09
1702503570,4269.62
1702504170,4408.34
1702504770,4316.49
1702505370,4436.18
1702505970,4424.11
1702506570,4347.22
1702507170,4367.66
1702507770,4637.91
1702508370,4608.01
1702508970,4273.29
1702509570,4345.01
1702510170,4029.99
1702510770,4099.52
1702511370,3806.78
1702511970,4206.75
1702512570,4326.02
1702513170,4397.19
1702513770,4029.15
1702514370,4503.62
1702514970,4376.84
1702515570,4303.74
1702516170,4054.54
1702516770,3845.99
1702517370,4287.25
1702517970,4276.75
1702518570,4400.48
1702519170,4340.49
1702519770,4307.73
1702520370,4289.84
1702520970,4428.88
1702521570,4440.47
1702522170,4485.50
1702522770,4369.22
1702523370,4262.07
1702523970,4597.03
1702524570,4273.08
1702525170,4201.29
1702525770,4097.88
1702526370,4123.26
1702526970,4170.03
1702527570,4160.33
1702528170,4157.90
1702528770,4381.84
1702529370,4235.94
1702529970,4336.85
1702530570,3825.46
1702531170,4209.87
1702531770,3993.38
1702532370,4094.82
1702532970,4162.88
1702533570,4236.19
1702534170,4469.53
1702534770,4203.46
1702535370,4374.98
1702535970,4391.63
1702536570,4211.92
1702537170,3915.68
1702537770,4265.61
1702538370,4399.67
1702538970,4235.99
1702539570,4263.54
1702540170,4220.81
1702540770,4577.19
1702541370,4335.19
1702541970,4526.36
1702542570,4129.91
1702543170,4451.14
1702543770,4536.71
1702544370,4499.88
1702544970,4316.04
1702545570,4528.86
1702546170,4302.61
1702546770,4219.14
1702547370,4612.44
1702547970,4379.93
1702548570,4147.29
1702549170,4269.01
1702549770,4045.17
1702550370,4255.03
1702550970,4430.99
1702551570,4506.08
1702552170,4268.44
1702552770,4468.91
1702553370,4535.33
1702553970,4434.89
1702554570,4461.33
1702555170,4464.42
1702555770,4194.50
1702556370,4342.06
1702556970,4123.59
1702557570,4290.15
1702558170,4404.33
1702558770,4310.32
1702559370,4287.89
1702559970,4734.67
1702560570,4166.67
1702561170,4160.05
1702561770,4805.12
1702562370,4463.13
1702562970,4600.16
1702563570,4391.19
1702564170,4040.09
1702564770,3989.40
1702565370,4402.36
1702565970,4304.81
1702566570,4361.82
1702567170,4286.47
1702567770,4428.64
1702568370,4115.88
1702568970,3982.39
1702569570,4276.28
1702570170,3906.81
1702570770,4062.36
1702571370,4074.33
1702571970,4235.18
1702572570,4202.72
1702573170,4274.82
1702573770,3996.58
1702574370,4092.84
1702574970,4377.21
1702575570,4238.27
1702576170,4193.52
1702576770,4072.21
1702577370,4024.52
1702577970,4141.48
1702578570,4239.15
1702579170,4142.32
1702579770,4229.21
1702580370,4354.71
1702580970,4286.79
1702581570,4162.41
1702582170,4248.45
1702582770,4634.40
1702583370,4494.36
1702583970,4567.00
1702584570,4487.91
1702585170,4611.58
1702585770,4532.05
1702586370,4629.94
1702586970,4611.07
1702587570,4491.81
1702588170,4284.99
1702588770,4424.07
1702589370,4252.53
1702589970,4384.45
1702590570,4144.04
1702591170,4331.59
1702591770,3986.93
1702592370,4512.65
1702592970,4398.22
1702593570,4212.69
1702594170,4122.17
1702594770,4201.52
1702595370,4395.87
1702595970,4562.90
1702596570,4413.80
1702597170,4043.35
1702597770,4266.53
1702598370,4481.47
1702598970,4326.27
1702599570,4305.94
1702600170,4021.58
1702600770,4189.26
1702601370,4013.90
1702601970,4101.56
1702602570,3985.12
1702603170,3916.68
1702603770,4161.16
1702604370,4269.89
1702604970,4032.45
1702605570,3983.30
1702606170,4365.71
1702606770,4268.83
1702607370,4189.46
1702607970,4105.82
1702608570,3758.53
1702609170,3630.76
1702609770,3592.34
1702610370,3524.02
1702610970,3322.63
1702611570,3326.70
1702612170,4214.96
1702612770,3905.27
1702613370,4103.55
1702613970,4635.07
1702614570,4409.86
1702615170,4611.77
1702615770,4169.51
1702616370,4896.20
1702616970,4021.34
1702617570,4285.16
1702618170,5276.95
1702618770,5176.76
1702619370,4909.86
1702619970,4277.12
1702620570,5398.45
1702621170,4161.05
1702621770,5307.52
1702622370,5127.18
1702622970,5137.19
1702623570,4371.21
1702624170,4509.14
1702624770,4358.41
1702625370,4487.17
1702625970,5095.78
1702626570,4748.86
1702627170,4141.35
1702627770,5023.67
1702628370,4271.56
1702628970,4041.67
1702629570,5120.06
1702630170,4639.05
1702630770,4245.45
1702631370,5002.94
1702631970,3975.89
1702632570,4064.49
1702633170,5320.59
1702633770,4743.90
1702634370,4075.59
1702634970,4872.54
1702635570,3999.22
1702636170,4948.47
1702636770,5075.53
1702637370,4978.01
1702637970,3889.32
1702638570,5189.94
1702639170,4018.69
1702639770,5169.15
1702640370,3503.86
1702640970,4957.39
1702641570,4194.11
1702642170,4062.14
1702642770,5418.94
1702643370,3992.40
1702643970,4462.10
1702644570,4957.08
1702645170,4125.21
1702645770,3926.20
1702646370,4539.47
1702646970,4161.10
1702647570,5043.30
1702648170,5017.51
1702648770,4072.23
1702649370,5381.24
1702649970,4221.06
1702650570,4164.13
1702651170,3989.54
1702651770,4119.77
1702652370,5010.26
1702652970,4021.24
1702653570,4230.17
1702654170,4040.46
1702654770,4392.82
1702655370,4079.49
1702655970,5001.71
1702656570,4427.10
1702657170,4516.35
1702657770,4440.62
1702658370,4102.03
1702658970,4458.15
1702659570,3782.18
1702660170,4124.41
1702660770,4115.56
1702661370,4204.49
1702661970,4052.78
1702662570,3556.01
1702663170,3875.41
1702663770,3866.34
1702664370,3778.77
1702664970,3574.90
1702665570,3443.61
1702666170,5021.71
1702666770,4274.79
1702667370,3771.96
1702667970,4591.60
1702668570,4987.96
1702669170,4053.35
1702669770,4950.84
1702670370,5077.72
1702670970,3910.42
1702671570,4132.14
1702672170,5631.22
1702672770,4153.12
1702673370,3712.98
1702673970,3406.95
1702674570,3454.81
1702675170,3429.54
1702675770,3454.53
1702676370,3516.08
1702676970,3409.85
1702677570,3517.80
1702678170,3462.36
1702678770,3295.25
1702679370,3775.32
1702679970,3726.12
1702680570,3934.06
1702681170,3896.79
1702681770,3999.10
1702682370,4172.78
1702682970,3921.38
1702683570,3933.85
1702684170,3995.72
1702684770,3955.59
1702685370,3998.07
1702685970,3854.30
1702686570,3861.63
1702687170,3469.00
1702687770,3740.98
1702688370,3727.26
1702688970,3766.78
1702689570,3771.53
1702690170,3848.02
1702690770,3644.02
1702691370,3739.70
1702691970,3979.01
1702692570,3893.33
1702693170,3787.45
1702693770,3941.97
1702694370,3717.22
1702694970,3883.96
1702695570,3696.62
1702696170,3689.70
1702696770,3714.37
1702697370,3705.15
1702697970,3584.96
1702698570,5329.66
1702699170,4733.37
1702699770,4183.75
1702700370,4106.94
1702700970,4133.74
1702701570,4866.43
1702702170,4882.27
1702702770,4678.39
1702703370,3789.12
1702703970,4455.29
1702704570,3967.16
1702705170,3805.19
1702705770,2772.71
1702706370,4541.92
1702706970,4544.76
1702707570,3892.05
1702708170,5131.37
1702708770,3821.72
1702709370,5157.85
1702709970,4827.93
1702710570,3908.63
1702711170,4887.98
1702711770,3968.91
1702712370,4062.19
1702712970,4643.08
1702713570,5166.07
1702714170,4091.00
1702714770,4433.00
1702715370,3922.80
1702715970,3948.91
1702716570,5037.20
1702717170,4004.36
1702717770,4885.98
1702718370,3887.76
1702718970,5161.39
1702719570,3852.84
1702720170,4923.90
1702720770,3931.35
1702721370,3782.33
1702721970,4126.46
1702722570,3839.86
1702723170,3362.90
1702723770,4779.56
1702724370,3755.00
1702724970,4102.86
1702725570,3806.37
1702726170,3851.72
1702726770,3252.68
1702727370,3292.42
1702727970,3280.79
1702728570,3461.95
1702729170,3534.01
1702729770,3651.76
1702730370,3580.04
1702730970,3540.09
1702731570,3468.45
1702732170,4942.87
1702732770,4102.27
1702733370,5073.90
1702733970,3870.97
1702734570,3967.12
1702735170,4577.17
1702735770,4904.99
1702736370,3877.01
1702736970,5138.63
1702737570,4176.60
1702738170,3989.16
1702738770,4076.72
1702739370,4864.03
1702739970,5197.21
1702740570,3943.73
1702741170,5126.46
1702741770,3931.87
1702742370,5115.61
1702742970,4942.63
1702743570,4105.94
1702744170,4933.23
1702744770,4150.10
1702745370,4249.72
1702745970,5353.18
1702746570,5335.61
1702747170,4829.25
1702747770,4209.69
1702748370,4763.94
1702748970,4156.53
1702749570,3615.15
1702750170,5176.85
1702750770,4271.33
1702751370,5366.85
1702751970,4375.51
1702752570,4207.52
1702753170,5519.44
1702753770,5031.82
1702754370,4538.78
1702754970,4123.54
1702755570,3954.50
1702756170,4810.73
1702756770,5393.23
1702757370,5558.31
1702757970,4370.58
1702758570,4241.54
1702759170,4321.71
1702759770,5503.56
1702760370,4146.81
1702760970,3968.24
1702761570,4074.52
1702762170,4033.41
1702762770,4063.13
1702763370,3758.93
1702763970,3813.98
1702764570,3696.22
1702765170,3736.57
1702765770,3823.73
1702766370,3779.47
1702766970,3592.78
1702767570,3671.02
1702768170,3843.91
1702768770,3848.42
1702769370,3924.22
1702769970,4043.22
1702770570,3940.08
1702771170,3886.84
1702771770,3885.98
1702772370,4025.60
1702772970,3872.63
1702773570,3844.71
1702774170,3854.07
1702774770,4025.53
1702775370,3987.46
1702775970,3888.27
1702776570,4077.99
1702777170,4047.07
1702777770,4094.32
1702778370,4128.62
1702778970,4148.17
1702779570,4040.98
1702780170,3813.16
1702780770,3955.24
1702781370,3799.90
1702781970,3781.99
1702782570,3699.59
1702783170,3812.61
1702783770,4145.44
1702784370,3824.25
1702784970,3707.56
1702785570,3420.64
1702786170,3620.12
1702786770,3582.99
1702787370,3664.58
1702787970,3589.24
1702788570,3480.23
1702789170,3646.48
1702789770,3602.19
1702790370,3911.69
1702790970,3822.15
1702791570,3692.60
1702792170,3675.56
1702792770,3654.37
1702793370,3640.56
1702793970,3751.78
1702794570,3419.66
1702795170,3497.47
1702795770,3443.25
1702796370,3522.65
1702796970,3719.31
1702797570,3610.49
1702798170,3636.93
1702798770,3720.76
1702799370,3883.54
1702799970,4031.58
1702800570,3948.51
1702801170,3698.42
1702801770,3880.93
1702802370,3744.89
1702802970,3976.82
1702803570,4060.66
1702804170,4094.16
1702804770,4237.53
1702805370,3927.53
1702805970,4013.78
1702806570,3986.43
1702807170,4053.59
1702807770,4298.88
1702808370,3912.76
1702808970,3868.99
1702809570,4040.65
1702810170,4134.55
1702810770,4040.75
1702811370,3987.48
1702811970,3971.96
1702812570,3933.30
1702813170,3989.62
1702813770,3754.07
1702814370,4112.31
1702814970,3821.79
1702815570,4048.68
1702816170,3842.92
1702816770,4169.75
1702817370,4225.09
1702817970,4046.31
1702818570,4267.57
1702819170,4035.24
1702819770,3992.11
1702820370,3957.70
1702820970,4039.47
1702821570,4056.23
1702822170,4089.28
1702822770,4218.01
1702823370,3771.17
1702823970,3785.46
1702824570,3788.47
1702825170,3667.52
1702825770,3676.23
1702826370,3596.64
1702826970,3615.24
1702827570,3790.05
1702828170,3619.75
1702828770,3556.30
1702829370,3691.68
1702829970,3700.30
1702830570,3692.36
1702831170,3621.43
1702831770,3552.95
1702832370,3492.65
1702832970,3480.48
1702833570,3418.96
1702834170,3589.98
1702834770,3425.92
1702835370,3581.35
1702835970,3521.96
1702836570,3515.16
1702837170,3441.91
1702837770,3444.77
1702838370,3242.94
1702838970,3260.98
1702839570,3325.50
1702840170,3365.85
1702840770,4778.85
1702841370,4487.06
1702841970,3954.37
1702842570,4690.23
1702843170,4134.77
1702843770,3480.98
1702844370,5080.87
1702844970,3975.39
1702845570,3965.28
1702846170,4083.75
1702846770,3995.05
1702847370,5098.94
1702847970,3840.93
1702848570,5289.85
1702849170,3855.74
1702849770,3775.64
1702850370,4964.36
1702850970,5112.15
1702851570,5256.68
1702852170,3898.04
1702852770,4379.81
1702853370,3982.29
1702853970,3990.70
1702854570,3294.91
1702855170,5149.38
1702855770,3940.56
1702856370,4514.41
1702856970,4093.81
1702857570,4768.19
1702858170,3533.08
1702858770,5016.69
1702859370,5120.41
1702859970,4060.79
1702860570,5404.32
1702861170,3921.57
1702861770,5324.82
1702862370,5129.62
1702862970,5191.18
1702863570,4097.44
1702864170,4987.72
1702864770,4106.35
1702865370,5069.73
1702865970,4018.64
1702866570,5437.76
1702867170,4174.16
1702867770,4061.53
1702868370,4428.87
1702868970,4796.72
1702869570,4728.27
1702870170,3671.28
1702870770,5027.06
1702871370,3892.08
1702871970,4794.15
1702872570,4833.69
1702873170,3786.86
1702873770,4559.49
1702874370,3650.41
1702874970,4687.08
1702875570,4740.19
1702876170,4636.69
1702876770,3550.71
1702877370,3581.49
1702877970,4854.04
1702878570,3578.00
1702879170,4674.40
1702879770,3606.88
1702880370,3644.84
1702880970,3753.12
1702881570,3786.67
1702882170,3522.23
1702882770,4755.20
1702883370,3663.66
1702883970,3787.40
1702884570,4936.83
1702885170,3650.57
1702885770,4404.96
1702886370,3591.84
1702886970,3492.53
1702887570,3638.00
1702888170,3618.46
1702888770,3596.77
1702889370,3698.34
1702889970,3687.79
1702890570,3667.47
1702891170,3392.63
1702891770,3571.51
1702892370,3552.56
1702892970,3859.78
1702893570,4331.16
1702894170,4549.84
1702894770,4557.31
1702895370,4439.03
1702895970,4379.12
1702896570,4411.23
1702897170,4380.67
1702897770,4433.29
1702898370,4658.30
1702898970,4266.04
1702899570,4510.65
1702900170,4165.22
1702900770,4351.09
1702901370,4354.23
1702901970,4479.47
1702902570,4487.61
1702903170,4584.60
1702903770,4228.41
1702904370,4355.91
1702904970,4391.64
1702905570,4678.29
1702906170,4094.75
1702906770,4636.93
1702907370,4574.65
1702907970,4713.27
1702908570,4572.16
1702909170,4390.56
1702909770,4528.32
1702910370,4537.39
1702910970,4599.04
1702911570,4486.68
1702912170,4340.20
1702912770,4490.07
1702913370,4235.59
1702913970,4390.99
1702914570,4471.63
1702915170,4399.79
1702915770,4204.24
1702916370,3678.16
1702916970,4241.36
1702917570,3970.37
1702918170,4410.51
1702918770,4269.48
1702919370,4031.44
1702919970,4377.04
1702920570,4356.04
1702921170,4271.95
1702921770,3938.60
1702922370,4048.28
1702922970,4017.36
1702923570,4063.27
1702924170,4280.07
1702924770,3908.29
1702925370,4108.95
1702925970,3944.11
1702926570,3637.17
1702927170,4019.09
1702927770,3846.89
1702928370,3999.15
1702928970,3941.25
1702929570,3983.91
1702930170,3881.12
1702930770,3982.48
1702931370,3953.41
1702931970,3820.78
1702932570,3856.56
1702933170,3863.99
1702933770,3821.55
1702934370,3869.80
1702934970,3446.72
1702935570,3626.06
1702936170,3742.45
1702936770,3589.57
1702937370,3678.90
1702937970,3705.86
1702938570,3778.79
1702939170,3723.63
1702939770,3740.62
1702940370,3377.28
1702940970,3425.61
1702941570,3510.42
1702942170,3654.82
1702942770,3541.58
1702943370,3553.85
1702943970,3531.60
1702944570,3705.34
1702945170,3479.25
1702945770,3516.68
1702946370,3788.06
1702946970,3612.22
1702947570,3348.24
1702948170,3585.92
1702948770,3578.12
1702949370,3487.37
1702949970,3544.13
1702950570,3459.82
1702951170,3684.94
1702951770,3549.88
1702952370,3745.89
1702952970,3773.64
1702953570,3621.76
1702954170,3725.04
1702954770,3931.19
1702955370,3809.97
1702955970,3893.98
1702956570,4061.46
1702957170,4202.22
1702957770,3689.77
1702958370,3706.69
1702958970,3910.63
1702959570,3797.24
1702960170,3832.31
1702960770,3726.65
1702961370,3862.45
1702961970,3831.86
1702962570,3882.13
1702963170,3866.57
1702963770,3837.08
1702964370,3759.15
1702964970,3848.81
1702965570,3982.27
1702966170,3968.39
1702966770,3787.14
1702967370,3833.37
1702967970,3676.08
1702968570,4275.54
1702969170,4268.04
1702969770,4003.69
1702970370,3936.47
1702970970,4238.42
1702971570,4195.02
1702972170,4219.19
1702972770,3879.38
1702973370,4332.82
1702973970,4020.48
1702974570,3946.84
1702975170,3987.61
1702975770,4256.73
1702976370,4307.26
1702976970,3669.90
1702977570,4010.52
1702978170,3943.91
1702978770,4080.47
1702979370,3968.72
1702979970,3902.36
1702980570,3851.97
1702981170,4266.32
1702981770,3880.60
1702982370,4047.63
1702982970,3711.06
1702983570,3939.00
1702984170,3577.57
1702984770,4074.39
1702985370,3765.11
1702985970,3922.19
1702986570,4165.26
1702987170,3830.83
1702987770,3885.71
1702988370,4061.11
1702988970,4042.14
1702989570,4027.29
1702990170,3930.30
1702990770,3949.13
1702991370,3936.28
1702991970,3819.14
1702992570,3949.15
1702993170,4054.83
1702993770,4149.80
1702994370,3778.75
1702994970,3816.25
1702995570,3883.25
1702996170,3944.28
1702996770,3796.49
1702997370,3493.17
1702997970,3936.17
1702998570,3986.98
1702999170,3736.62
1702999770,4216.65
1703000370,4097.43
1703000970,4095.60
1703001570,4064.71
1703002170,4176.85
1703002770,3952.67
1703003370,4021.64
1703003970,4028.30
1703004570,3805.71
1703005170,3821.91
1703005770,3945.00
1703006370,4093.39
1703006970,3768.11
1703007570,3674.23
1703008170,3874.41
1703008770,3740.87
1703009370,3623.09
1703009970,3712.33
