"timestamp_secs","measured_kW"
1677982500,0
1677983400,0
1677984300,0
1677985200,0
1677986100,0
1677987000,0
1677987900,0
1677988800,0
1677989700,0
1677990600,0
1677991500,0
1677992400,0
1677993300,0
1677994200,0
1677995100,0
1677996000,0
1677996900,0
1677997800,0
1677998700,0
1677999600,0
1678000500,0
1678001400,0
1678002300,0
1678003200,0
1678004100,0
1678005000,0
1678005900,0
1678006800,0
1678007700,0
1678008600,0
1678009500,0
1678010400,0
1678011300,0
1678012200,0
1678013100,0
1678014000,0
1678014900,0
1678015800,0
1678016700,0
1678017600,0
1678018500,0
1678019400,0
1678020300,0
1678021200,0
1678022100,0
1678023000,0
1678023900,0
1678024800,0
1678025700,0
1678026600,0
1678027500,0
1678028400,0
1678029300,0
1678030200,0
1678031100,0
1678032000,0
1678032900,0
1678033800,0
1678034700,0
1678035600,0
1678036500,0
1678037400,0
1678038300,0
1678039200,0
1678040100,0
1678041000,0
1678041900,0
1678042800,0
1678043700,0
1678044600,0
1678045500,0
1678046400,0
1678047300,0
1678048200,0
1678049100,0
1678050000,0
1678050900,0
1678051800,0
1678052700,0
1678053600,0
1678054500,0
1678055400,0
1678056300,0
1678057200,0
1678058100,0
1678059000,0
1678059900,0
1678060800,0
1678061700,0
1678062600,0
1678063500,0
1678064400,0
1678065300,0
1678066200,0
1678067100,0
1678068000,0
1678068900,0
1678069800,0
1678070700,0
1678071600,0
1678072500,0
1678073400,0
1678074300,0
1678075200,0
1678076100,0
1678077000,0
1678077900,0
1678078800,0
1678079700,0
1678080600,0
1678081500,0
1678082400,0
1678083300,0
1678084200,0
1678085100,0
1678086000,0
1678086900,0
1678087800,0
1678088700,0
1678089600,0
1678090500,0
1678091400,0
1678092300,0
1678093200,0
1678094100,0
1678095000,0
1678095900,0
1678096800,0
1678097700,0
1678098600,0
1678099500,0
1678100400,0
1678101300,0
1678102200,0
1678103100,0
1678104000,0
1678104900,0
1678105800,0
1678106700,0
1678107600,0
1678108500,0
1678109400,0
1678110300,0
1678111200,0
1678112100,0
1678113000,0
1678113900,0
1678114800,0
1678115700,0
1678116600,0
1678117500,0
1678118400,0
1678119300,0
1678120200,0
1678121100,0
1678122000,0
1678122900,0
1678123800,0
1678124700,0
1678125600,0
1678126500,0
1678127400,0
1678128300,0
1678129200,0
1678130100,0
1678131000,0
